source	target	weight
nivîsên	rojname	6.882643
nivîsên	rojnameyeke	6.882643
ragihandinê	rojname	6.882643
ragihandinê	rojnameyeke	6.882643
rojname	rojnameyeke	6.882643
aquitaine	atlantiques	5.297681
aquitaine	pyrénées	5.297681
atlantiques	nouvelle	5.297681
atlantiques	pyrénées	6.882643
atlantiques	rojavayê	5.297681
nouvelle	pyrénées	5.297681
pyrénées	rojavayê	5.297681
eşîr	milk	6.882643
eşîr	şîr	6.882643
eşîr	şîret	6.882643
eşîr	şîrê	6.882643
milk	şîr	6.882643
milk	şîret	6.882643
milk	şîrê	6.882643
şîr	şîret	6.882643
şîr	şîrê	6.882643
şîret	şîrê	6.882643
com	fermî	6.882643
com	malpera	5.882643
com	tori	6.882643
com	tv	5.882643
fermî	malpera	5.882643
fermî	tori	6.882643
fermî	tv	5.882643
malpera	tori	5.882643
tori	tv	5.882643
destê	nede	5.882643
destê	vekirî	5.882643
destê	çavê	5.882643
destê	çavên	5.882643
nede	vekirî	6.882643
nede	çavê	6.882643
nede	çavên	6.882643
vekirî	çavê	6.882643
vekirî	çavên	6.882643
çavê	çavên	6.882643
bakurê	maritime	5.297681
bakurê	normandiyayê	5.297681
bakurê	seine	4.297681
departmena	maritime	5.882643
departmena	normandiyayê	5.882643
departmena	seine	4.882643
maritime	normandiyayê	6.882643
maritime	seine	5.882643
normandiyayê	seine	5.882643
celat	kirim	6.882643
celat	nizanin	6.882643
celat	resûlê	6.882643
celat	xwedê	6.882643
kirim	nizanin	6.882643
kirim	resûlê	6.882643
kirim	xwedê	6.882643
nizanin	resûlê	6.882643
nizanin	xwedê	6.882643
resûlê	xwedê	6.882643
aciz	derketim	6.882643
aciz	dibexşînin	6.882643
aciz	ew	5.297681
aciz	şikir	6.882643
derketim	dibexşînin	6.882643
derketim	ew	5.297681
derketim	şikir	6.882643
dibexşînin	ew	5.297681
dibexşînin	şikir	6.882643
ew	şikir	5.297681
bretonyayê	finistère	6.882643
bretonyayê	ille	6.882643
bretonyayê	komunên	4.882643
bretonyayê	vilaine	6.882643
finistère	ille	6.882643
finistère	komunên	4.882643
finistère	vilaine	6.882643
ille	komunên	4.882643
ille	vilaine	6.882643
komunên	vilaine	4.882643
estê	haut	5.297681
estê	komunên	3.297681
estê	rhin	5.297681
grand	haut	4.882643
grand	komunên	2.882643
grand	rhin	4.882643
haut	komunên	4.882643
haut	rhin	6.882643
komunên	rhin	4.882643
bêriya	dibistanê	6.882643
bêriya	nekir	6.882643
bêriya	nekiriye	6.882643
bêriya	vegeriya	6.882643
dibistanê	nekir	6.882643
dibistanê	nekiriye	6.882643
dibistanê	vegeriya	6.882643
nekir	nekiriye	6.882643
nekir	vegeriya	6.882643
nekiriye	vegeriya	6.882643
et	franceya	6.882643
et	marne	5.882643
et	seine	5.882643
et	île	6.882643
franceya	marne	5.882643
franceya	seine	5.882643
franceya	île	6.882643
marne	seine	4.882643
marne	île	5.882643
seine	île	5.882643
2006	encamdan	6.882643
2006	malan	6.882643
2006	rûniştvanên	6.882643
2006	serjimariya	6.882643
encamdan	malan	6.882643
encamdan	rûniştvanên	6.882643
encamdan	serjimariya	6.882643
malan	rûniştvanên	6.882643
malan	serjimariya	6.882643
rûniştvanên	serjimariya	6.882643
aubeê	bakur	6.882643
aubeê	est	6.882643
aubeê	grand	4.882643
aubeê	navnedî	6.882643
bakur	est	6.882643
bakur	grand	4.882643
bakur	navnedî	6.882643
est	grand	4.882643
est	navnedî	6.882643
grand	navnedî	4.882643
dos	kompîter	6.882643
dos	linux	6.882643
dos	teknolojiye	6.882643
dos	teknolojiyê	6.882643
kompîter	linux	6.882643
kompîter	teknolojiye	6.882643
kompîter	teknolojiyê	6.882643
linux	teknolojiye	6.882643
linux	teknolojiyê	6.882643
teknolojiye	teknolojiyê	6.882643
